Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All GHG data is presented in units of metric tons of carbon dioxide equivalent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2022 GHG Quantity Associated with Coal-based liquid fuel production,2021 GHG Quantity Associated with Coal-based liquid fuel production,2020 GHG Quantity Associated with Coal-based liquid fuel production,2019 GHG Quantity Associated with Coal-based liquid fuel production,2018 GHG Quantity Associated with Coal-based liquid fuel production,2017 GHG Quantity Associated with Coal-based liquid fuel production,2016 GHG Quantity Associated with Coal-based liquid fuel production,2015 GHG Quantity Associated with Coal-based liquid fuel production,2014 GHG Quantity Associated with Coal-based liquid fuel production,2013 GHG Quantity Associated with Coal-based liquid fuel production,2012 GHG Quantity Associated with Coal-based liquid fuel production,2011 GHG Quantity Associated with Coal-based liquid fuel production,2022 GHG Quantity Associated with Petroleum Products Produced,2021 GHG Quantity Associated with Petroleum Products Produced,2020 GHG Quantity Associated with Petroleum Products Produced,2019 GHG Quantity Associated with Petroleum Products Produced,2018 GHG Quantity Associated with Petroleum Products Produced,2017 GHG Quantity Associated with Petroleum Products Produced,2016 GHG Quantity Associated with Petroleum Products Produced,2015 GHG Quantity Associated with Petroleum Products Produced,2014 GHG Quantity Associated with Petroleum Products Produced,2013 GHG Quantity Associated with Petroleum Products Produced,2012 GHG Quantity Associated with Petroleum Products Produced,2011 GHG Quantity Associated with Petroleum Products Produced,2022 GHG Quantity Associated with Petroleum Products Imported,2021 GHG Quantity Associated with Petroleum Products Imported,2020 GHG Quantity Associated with Petroleum Products Imported,2019 GHG Quantity Associated with Petroleum Products Imported,2018 GHG Quantity Associated with Petroleum Products Imported,2017 GHG Quantity Associated with Petroleum Products Imported,2016 GHG Quantity Associated with Petroleum Products Imported,2015 GHG Quantity Associated with Petroleum Products Imported,2014 GHG Quantity Associated with Petroleum Products Imported,2013 GHG Quantity Associated with Petroleum Products Imported,2012 GHG Quantity Associated with Petroleum Products Imported,2011 GHG Quantity Associated with Petroleum Products Imported,2022 GHG Quantity Associated with Petroleum Products Exported,2021 GHG Quantity Associated with Petroleum Products Exported,2020 GHG Quantity Associated with Petroleum Products Exported,2019 GHG Quantity Associated with Petroleum Products Exported,2018 GHG Quantity Associated with Petroleum Products Exported,2017 GHG Quantity Associated with Petroleum Products Exported,2016 GHG Quantity Associated with Petroleum Products Exported,2015 GHG Quantity Associated with Petroleum Products Exported,2014 GHG Quantity Associated with Petroleum Products Exported,2013 GHG Quantity Associated with Petroleum Products Exported,2012 GHG Quantity Associated with Petroleum Products Exported,2011 GHG Quantity Associated with Petroleum Products Exported,2022 GHG Quantity Associated with Natural Gas Supply,2021 GHG Quantity Associated with Natural Gas Supply,2020 GHG Quantity Associated with Natural Gas Supply,2019 GHG Quantity Associated with Natural Gas Supply,2018 GHG Quantity Associated with Natural Gas Supply,2017 GHG Quantity Associated with Natural Gas Supply,2016 GHG Quantity Associated with Natural Gas Supply,2015 GHG Quantity Associated with Natural Gas Supply,2014 GHG Quantity Associated with Natural Gas Supply,2013 GHG Quantity Associated with Natural Gas Supply,2012 GHG Quantity Associated with Natural Gas Supply,2011 GHG Quantity Associated with Natural Gas Supply,2022 GHG Quantity Associated with Natural Gas Liquids Supply,2021 GHG Quantity Associated with Natural Gas Liquids Supply,2020 GHG Quantity Associated with Natural Gas Liquids Supply,2019 GHG Quantity Associated with Natural Gas Liquids Supply,2018 GHG Quantity Associated with Natural Gas Liquids Supply,2017 GHG Quantity Associated with Natural Gas Liquids Supply,2016 GHG Quantity Associated with Natural Gas Liquids Supply,2015 GHG Quantity Associated with Natural Gas Liquids Supply,2014 GHG Quantity Associated with Natural Gas Liquids Supply,2013 GHG Quantity Associated with Natural Gas Liquids Supply,2012 GHG Quantity Associated with Natural Gas Liquids Supply,2011 GHG Quantity Associated with Natural Gas Liquids Supply,2022 GHG Quantity Associated with CO2 Supply ,2021 GHG Quantity Associated with CO2 Supply ,2020 GHG Quantity Associated with CO2 Supply ,2019 GHG Quantity Associated with CO2 Supply ,2018 GHG Quantity Associated with CO2 Supply ,2017 GHG Quantity Associated with CO2 Supply ,2016 GHG Quantity Associated with CO2 Supply ,2015 GHG Quantity Associated with CO2 Supply ,2014 GHG Quantity Associated with CO2 Supply ,2013 GHG Quantity Associated with CO2 Supply ,2012 GHG Quantity Associated with CO2 Supply ,2011 GHG Quantity Associated with CO2 Supply 
1003311,110071159969,Southwestern Virginia Gas Company,Martinsville,VA,24112,208 Lester St,MARTINSVILLE CITY,36.69382,-79.86922,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93254.9,91787.3,91937,103436.4,101775.5,88738.7,79916.2,76128.2,84440.8,79753.1,70776.5,71582.8,,,,,,,,,,,,,,,,,,,,,,,,
1005967,110071161141,Spire Alabama,BIRMINGHAM,AL,35203,2101 6th Avenue North,JEFFERSON COUNTY,33.520058,-86.807637,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5759303.6,5672172.3,5498349.6,5860744.4,5853055.4,5072581.6,5054596.1,4740137,4674338.6,4317111.8,3998205.6,4114387.4,,,,,,,,,,,,,,,,,,,,,,,,
1003336,110071161339,Spire Gulf Inc.,Mobile,AL,36606,2828 Dauphin St,MOBILE COUNTY,30.68858,-88.10822,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586068.6,2577515.1,2579005.8,2361956.4,2372807.8,2111191.9,2495482.2,2601465.9,2099084.572,2264991.1304,2339136.9,2194802.7,,,,,,,,,,,,,,,,,,,,,,,,
1001688,110071160157,Spire Mississippi,Hattiesburg,MS,39401,1614 West 4th Street,FORREST COUNTY,31.214868,-89.284725,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156952.7,149604,141877.4,151965.4,153702.5,136221.6,136042.6,150451.1,167099.2,158290.8,144745.3,158217.9,,,,,,,,,,,,,,,,,,,,,,,,
1002544,110071159522,Spire Missouri East,St. Louis,MO,63101,700 Market Street,ST. LOUIS CITY,38.628363,-90.191527,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5086527,4709966,4793828,5237638.8,5330587.6,4496026.8,4628191.9,4748727.1,5437039.4,5141649.4,4077845.1,4658045.1,,,,,,,,,,,,,,,,,,,,,,,,
1004482,110071160005,Spire Missouri West,KANSAS CITY,MO,64129,7500 E. 35th Terrace,JACKSON COUNTY,39.06574,-94.59022,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4598789.6,4169798,4217509.2,4594842.1,4666477,3903423.7,3885204.7,3880393.9,4523304.5,4269008.2,3325095.9,4088329.3,,,,,,,,,,,,,,,,,,,,,,,,
1004739,,Sprague Operating Resources LLC,Portsmouth,NH,03801,185 International Drive,,43.08796,-70.808615,424710,MM-IMP,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,,,confidential,confidential,,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012334,110069500356,Spray Products Corporation,Plymouth Meeting,PA,19462,1323 Conshohocken Rd,MONTGOMERY COUNTY,40.10413,-75.31877,325998,"C,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005113,110071160142,Springfield Gas System,Springfield,TN,37172,1311 R. W. Gordon Drive,ROBERTSON COUNTY,36.499103,-86.901307,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81414,72703.7,70262,71850.2,78307.1,70147.6,67901.3,73687.9,80908.9,76862,65768.5,70662.9,,,,,,,,,,,,,,,,,,,,,,,,
1000083,110071162278,Springhill,Springhill,FL,32606,3805 NW 97th Blvd,ALACHUA COUNTY,29.687721,-82.450233,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123505.1,119219.3,107330.8,110782.3,118824.8,105648.4,899199.8,529720.3,314302.7,491103.8,586238.2,352740.8,,,,,,,,,,,,,,,,,,,,,,,,
1000008,110071159292,"St. Lawrence Gas Co., Inc.",Massena,NY,13662,33 Stearns Street,ST. LAWRENCE COUNTY,44.9293,-74.8756,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399261.5,393382.9,378651.8,414008.4,405426,379006.3,386288.7,378119.7,395167,385693.3,358537.4,399310.8,,,,,,,,,,,,,,,,,,,,,,,,
1002027,110043813816,"St. Paul Park Refining Company, LLC",St. Paul Park,MN,55071,301 St. Paul Park Road,WASHINGTON COUNTY,44.850583,-93.002139,324110,"C,MM-REF,P,Y",,,,,,,,,,,,,14506217.4794328,15580638.2165795,15109078.6,15526926.1,14124379.1970619,14012950.7440873,13252141.2341,13995810.7061825,13419632.5985203,11197928,12261121.8336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010248,,"Subaru of America, Inc.",Camden,NJ,08103,One Subaru Drive,,39.92326,-75.0439,,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004670,110071161208,Suburban Natural Gas Company,Cygnet,OH,43413,211 Front St,WOOD COUNTY,41.24002,-83.64563,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114449.3,109142.5,104392.5,109415.4,115762.5,92848.6,87892,100136.2,107681,98660.2,83882.1,107399.3,,,,,,,,,,,,,,,,,,,,,,,,
1011282,,Summit Natural Gas of Maine,Centennial,CO,80112,10825 E. Geddes Avenue,,39.57429,-105.13314,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199559.1,194493.4,233333.7,210630.1,185293,177307.4,249195.8,246021.5,95304,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1009519,110071160793,Summit Natural Gas of Missouri,Centennial,CO,80112,10825 E. Geddes Avenue,JEFFERSON COUNTY,39.57454,-105.13351,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189961,188745.6,183046.3,195835,191182.8,153015.3,149069.4,165225,186034.3,156371.8,319757.8,18019.8,,,,,,,,,,,,,,,,,,,,,,,,
1013746,110070716064,Summit Refrigerants,Humble,TX,77396,8541 E. North Belt Drive,HARRIS COUNTY,29.937105,-95.257748,325120,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006297,110071162237,"Summit Utilities Inc., Arkansas (Arkansas)",Centennial,CO,80112,10825 E. Geddes Ave.; Suite 410,HARRIS COUNTY,29.75761,-95.36826,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301793.8,3583244.5,3298690.8,3477043.2,3617540,2971520,3088931.6,3307043.3,3698510.5,3539120,2967547.5,3340603.7,,,,,,,,,,,,,,,,,,,,,,,,
1014465,,"Summit Utilities Inc., Arkansas (Texas)",Centennial,CO,80112,10825 E. Geddes Ave.; Suite 410,,39.5868243740439,-104.86254628744,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004195,110071160440,"Summit Utilities Inc., Oklahoma",Centennial,CO,80112,10825 E. Geddes Ave.; Suite 410,HARRIS COUNTY,29.75761,-95.36826,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675505.8,722905.5,663606.3,748508.7,722276.8,607440.8,607420.1,665460,754163.5,748184,594317.8,690304.1,,,,,,,,,,,,,,,,,,,,,,,,
1014554,,Sunoco LLC,Newtown Square,PA,19073,3805 West Chester Pike,,39.9924632077426,-75.4103485931948,,MM-IMP,,,,,,,,,,,,,,,,,,,,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014568,,"Sunoco, LLC  Brownsville Terminal",Brownsville,TX,78521,9351 Old State Highway 48,,25.9881157242119,-97.3596966216956,493190,MM-EXP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181025.7361429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010461,,Superior Plus Energy Services Inc.,Rochester,NY,14618,1870 South Winton Road Suite 200,,43.109573,-77.574882,424710,MM-IMP,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003472,110000422962,Superior Refining Company LLC,Superior,WI,54880,2407 Stinson Ave.,DOUGLAS COUNTY,46.6915,-92.072,324110,"C,MM-REF,Y",,,,,,,,,,,,,6964,760.7,7575.1,42051.1712,2069556.5,5236122.212,5519318.8595,5397036.5,5631040.7515,4869968.1,5043331.077,5157649.6277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006315,110066848530,Superior Terminal,SUPERIOR,WI,54880,2600 East 21st Street,DOUGLAS COUNTY,46.69142,-92.06175,211130,NN-FRAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,,,,,,,,,,,,
1007519,110071161248,Sycamore Gas Company,Lawrenceburg,IN,47025,"370 Industrial Drive, Suite 200",DEARBORN COUNTY,39.122523,-84.848609,221210,NN-LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157817.9,152949.9,150250,158895.5,156084.3,142915.7,137886.1,146459.3,166813.7,168112.8,149860.6,81077.6,,,,,,,,,,,,,,,,,,,,,,,,
1010614,,TAMKO Building Products LLC,Galena,KS,66739,198 Four States Drive,,37.0877,-94.51465,324122,MM-IMP,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014334,,TCP Petcoke Corporation,New York,NY,10016,"90 Park Avenue, 26th Floor",,40.7509867267732,-73.9794025600081,424720,MM-EXP,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010387,,TCPU LLC,Houston,TX,77010,"1401 McKinney Street, Suite 1500",,29.7546,-95.36102,425120,MM-EXP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,,,,confidential,,,,,107109.1,46884.8,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006771,110071160872,TECO Peoples Gas,Tampa,FL,33602,702 North Franklin Street,HILLSBOROUGH COUNTY,27.95029,-82.4591,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10005370.4,10045325.6,10551137.5,10034700.7,9292445.4,8723053.9,8695966.5,8385932.3,7707714.3,8117108.1,8920518.9,7037723.3,,,,,,,,,,,,,,,,,,,,,,,,
1005788,110070081925,TERRA INTERNATIONAL (OKLAHOMA) LLC,WOODWARD,OK,73801,1000 TERRA DRIVE,WOODWARD COUNTY,36.43722,-99.47108,325311,"C,G,PP,V",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential
1003904,110000537250,TESORO CORPORATION-ANACORTES REFINERY,ANACORTES,WA,98221,10200 WEST MARCH POINT ROAD,SKAGIT COUNTY,48.489534,-122.564292,324110,"C,MM-REF,Y",,,,,,,,,,,,,16204975.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004370,110041225288,TEXAS CITY REFINERY,TEXAS CITY,TX,77590,10TH ST. SOUTH,GALVESTON COUNTY,29.376111,-94.908055,324110,"C,MM-REF,Y",,,,,,,,,,,,,,,,,,4005369.1380619,12356135,12622834,11376514,12193419,11675428,11551819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000035,110037615694,THE ANDERSONS MARATHON HOLDINGS LLC,GREENVILLE,OH,45331,5728 E SEBRING WARNER RD,DARKE COUNTY,40.081111,-84.591667,325193,"C,PP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential
1007933,110001843694,THE ANDERSONS MARATHON HOLDINGS LLC,ALBION,MI,49224,26250 B DR N,CALHOUN COUNTY,42.259646,-84.789726,325193,"C,PP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential
1007565,110025317146,THE ANDERSONS MARATHON HOLDINGS LLC,DENISON,IA,51442,2404 W HWY 30,CRAWFORD COUNTY,41.994167,-95.39,325193,"C,PP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,,,,,,,,
1002482,110071161188,THE BROOKLYN UNION GAS COMPANY,Brooklyn,NY,11201,One MetroTech Center,KINGS COUNTY,40.698677,-73.985941,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10679582.3,10271092.3,10083936.1,10831963.7,11227704,10349236.8,11022626.9,11174029.2,11570005.156,11728579.2992,10290660.8,11371778.9,,,,,,,,,,,,,,,,,,,,,,,,
1000621,,THE LUBRIZOL CORPORATION,WICKLIFFE,OH,44092,29400 LAKELAND BLVD.,LAKE,41.61307,-81.47913,325998,"MM-IMP,MM-EXP",,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,,,,confidential,confidential,confidential,confidential,confidential,,confidential,confidential,confidential,,,,confidential,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002604,110071160503,THE NARRAGANSETT ELECTRIC COMPANY,Providence,RI,02907,280 Melrose Street,PROVIDENCE COUNTY,41.795681,-71.426968,221210,"NN-LDC,W-LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201619.8,1998162.9,1934533.9,2121881.8,2114629.9,1852947.5,2158569.7,2293570.4,2266487.6,2160483.4,1905155.4,1998804.1,,,,,,,,,,,,,,,,,,,,,,,,
1001894,110014004273,TIOGA GAS PROCESSING PLANT,TIOGA,ND,58852,10340 68TH STREET NORTHWEST,WILLIAMS COUNTY,48.394695,-102.91642,211130,"C,NN-FRAC,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3913346.581,3523554.061,3681042.019,4402350.109,4028963.35,3589940.6,3238893.4,3175287.7,1062150.9,607542.5,568019,556805.7,,,,,,,,,,,,
1007329,110069359063,TORRANCE REFINING COMPANY LLC,TORRANCE,CA,90504,3700 WEST 190TH STREET,LOS ANGELES COUNTY,33.854967,-118.336907,324110,"C,MM-REF,Y",,,,,,,,,,,,,19265427.3038933,18867073.139772,17623771.1901056,21523031.868414,23414035.0697572,17520577.4571052,17009352.4756237,13211104.0963096,18864680.87059,20009952.4437743,20165771,20016461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential
1007996,110007378541,TRUE OIL RED WING CR GAS PLT A13,ARNEGARD,ND,58835,S27-T148N-R101W - SOUTH OF CITY,MCKENZIE,47.611944,-103.536388,211111,NN-FRAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6652.8,18897.4,,,,,,,,,,,,
1006250,110001269412,TRUNKLINE LNG CO LLC - LAKE CHARLES LNG RECEIVING TERMINAL,LAKE CHARLES,LA,70605,8100 BIG LAKE ROAD,CALCASIEU PARISH,30.110235,-93.282678,486210,W-LNGIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,0,,,,,,,,,,,,
1003517,110071160860,TULSTAR PRODUCTS INC,TULSA,OK,74105,5510 SOUTH LEWIS AVE,TULSA COUNTY,36.08413,-95.95796,424720,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010938,110054814395,Target Corporation,Minneapolis,MN,55445,7000 Target Parkway North,HENNEPIN COUNTY,45.13538,-93.37013,445110,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013649,,Targray Industries,Massena,NY,13662,31 Glenn Street,,44.932203,-74.89108,424720,MM-IMP,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013658,,"Tartan Oil, LLC",Knoxville,TN,37909,5508 Lonas Dr.,,35.944199,-84.003382,424720,"MM-EXP,MM-IMP",,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,,,,,,,,,5177852.5,722287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000719,,Tauber Oil Company,Houston,TX,77007,"55 Waugh Drive, Suite 700",,29.7765065,-95.4201377,424720,"MM-IMP,MM-EXP",,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,,confidential,,,,confidential,confidential,4181434.9,2924339.1,4590850.24,3647531.44,5508277.24,4675189,3318687.5,confidential,confidential,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000721,,Tauber Petrochemical Co.,Houston,TX,77007,"55 Waugh Drive, Suite 700",,29.76709,-95.39816,424720,"MM-IMP,MM-EXP",,,,,,,,,,,,,,,,,,,,,,,,,confidential,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,,472794.54,546966.2,972993.67,570546.52,confidential,confidential,confidential,156836.2,confidential,confidential,460927,32881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011687,110064007523,Team CO2 Compressor Station,Roy,NM,87743,,HARDING COUNTY,35.895,-103.703,211111,PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19464.8,380.9,,,
1007410,110000755567,Tebone Fractionator,GEISMAR,LA,70734,10324 HIGHWAY 75 RIVER ROAD,ASCENSION PARISH,30.21232,-91.03843,211130,"C,NN-FRAC,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605697.3,1322254.6,373403,276171.6,356073.7,645913.8,1006605.7,897901.6,1132257.8,1071561.9,,,,,,,,,,,,
1012843,110000506667,Technical Chemical Company,Cleburne,TX,76033,3327 Pipeline Road,JOHNSON COUNTY,32.40684,-97.40364,325998,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013990,110070931021,Techven (USA) LLC,Irvine,CA,92620,63 Hearst,ORANGE COUNTY,33.71452,-117.74085,424690,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003128,110041031040,Terrell Gas Plant,Sheffield,TX,79781,,TERRELL COUNTY,30.3736,-101.8433,211120,"C,PP,W-PROC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential,confidential
1010436,110017413299,Tesoro Kenai Refinery,Kenai,AK,99611,54741 Tesoro Road,KENAI PENINSULA BOROUGH,60.683603,-151.367204,324110,MM-REF,,,,,,,,,,,,,7460058.2,7742810.3,6108031.7,8543373.9,8884116.8,9616872.5,8748896.3,9511637,8892650.792912,8592664.1,7268697.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011327,110070320026,Tesoro Refining & Marketing - Carson Refinery,Carson,CA,90810,2350 E. 223rd Street,LOS ANGELES COUNTY,33.82428,-118.23304,324110,MM-REF,,,,,,,,,,,,,51167137.6237586,49218921.1370742,42136949.2,50628066.6,50034224.9,51979688.4,52600641.3,39895576.5,40336463.6,38075915.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010628,110000537250,"Tesoro Refining & Marketing Co., LLC - Anacortes Refinery",Anacortes,WA,98221,10200 West March Point Road,SKAGIT COUNTY,48.489534,-122.564292,324110,MM-REF,,,,,,,,,,,,,,14532484.5,12457832,16650463,15139969.5,15727139.093073,16236936.1,13274642.2,14548792.3,11489020.6,13791627.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
